#,Item Number,Code Style,Style,Code Color,Color,Code Size,Size,UPC Code,Inventory Stock,Wholesale Price,Retail Price,Custom Product ID,Discontinuos,ETA
937,FEL-206-35,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,35,35,693016251025,0,19.1,21.51,,,1/1/1970
938,FEL-206-36,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,36,36,693016251032,0,19.1,21.51,,,1/1/1970
939,FEL-206-37,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,37,37,693016251049,0,19.1,21.51,,,1/1/1970
940,FEL-206-38,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,38,38,693016251056,0,19.1,21.51,,,1/1/1970
941,FEL-206-39,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,39,39,693016251063,0,19.1,21.51,,,1/1/1970
942,FEL-206-40,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,40,40,693016251070,0,19.1,21.51,,,1/1/1970
943,FEL-206-41,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,41,41,693016251087,0,19.1,21.51,,,1/1/1970
944,FEL-206-42,FEL,Alegria Felize MJ,206,Soft Pewter Metallic,42,42,693016251094,0,19.1,21.51,,,1/1/1970
945,FEL-346-35,FEL,Alegria Felize MJ,346,Sweetie,35,35,693016258628,0,19.1,21.51,,,1/1/1970
946,FEL-346-36,FEL,Alegria Felize MJ,346,Sweetie,36,36,693016258635,0,19.1,21.51,,,1/1/1970
947,FEL-346-37,FEL,Alegria Felize MJ,346,Sweetie,37,37,693016258642,0,19.1,21.51,,,1/1/1970
948,FEL-346-38,FEL,Alegria Felize MJ,346,Sweetie,38,38,693016258659,0,19.1,21.51,,,1/1/1970
949,FEL-346-39,FEL,Alegria Felize MJ,346,Sweetie,39,39,693016258666,0,19.1,21.51,,,1/1/1970
950,FEL-346-40,FEL,Alegria Felize MJ,346,Sweetie,40,40,693016258673,0,19.1,21.51,,,1/1/1970
951,FEL-346-41,FEL,Alegria Felize MJ,346,Sweetie,41,41,693016258680,0,19.1,21.51,,,1/1/1970
952,FEL-346-42,FEL,Alegria Felize MJ,346,Sweetie,42,42,693016258697,0,19.1,21.51,,,1/1/1970
953,FEL-710-35,FEL,Alegria Felize MJ,710,White Snake,35,35,693016258789,21,19.1,21.51,,,
954,FEL-710-36,FEL,Alegria Felize MJ,710,White Snake,36,36,693016258796,3,19.1,21.51,,,
955,FEL-710-37,FEL,Alegria Felize MJ,710,White Snake,37,37,693016258802,92,19.1,21.51,,,
956,FEL-710-38,FEL,Alegria Felize MJ,710,White Snake,38,38,693016258819,127,19.1,21.51,,,
957,FEL-710-39,FEL,Alegria Felize MJ,710,White Snake,39,39,693016258826,135,19.1,21.51,,,
958,FEL-710-40,FEL,Alegria Felize MJ,710,White Snake,40,40,693016258833,125,19.1,21.51,,,
959,FEL-710-41,FEL,Alegria Felize MJ,710,White Snake,41,41,693016258840,93,19.1,21.51,,,
960,FEL-710-42,FEL,Alegria Felize MJ,710,White Snake,42,42,693016258857,42,19.1,21.51,,,
961,FRI-681-35,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,35,35,693016270767,0,32.5,36.25,,,1/1/1970
962,FRI-681-36,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,36,36,693016270774,0,32.5,36.25,,,1/1/1970
963,FRI-681-37,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,37,37,693016270781,0,32.5,36.25,,,1/1/1970
964,FRI-681-38,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,38,38,693016270798,0,32.5,36.25,,,1/1/1970
965,FRI-681-39,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,39,39,693016270804,0,32.5,36.25,,,1/1/1970
966,FRI-681-40,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,40,40,693016270811,0,32.5,36.25,,,1/1/1970
967,FRI-681-41,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,41,41,693016270828,0,32.5,36.25,,,1/1/1970
968,FRI-681-42,FRI,Alegria Fria Pac Boot,681,Black Suede/Patent,42,42,693016270835,0,32.5,36.25,,,1/1/1970
969,FRI-682-35,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,35,35,693016270842,0,32.5,36.25,,,1/1/1970
970,FRI-682-36,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,36,36,693016270859,0,32.5,36.25,,,1/1/1970
971,FRI-682-37,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,37,37,693016270866,0,32.5,36.25,,,1/1/1970
972,FRI-682-38,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,38,38,693016270873,0,32.5,36.25,,,1/1/1970
973,FRI-682-39,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,39,39,693016270880,0,32.5,36.25,,,1/1/1970
974,FRI-682-40,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,40,40,693016270897,0,32.5,36.25,,,1/1/1970
975,FRI-682-41,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,41,41,693016270903,0,32.5,36.25,,,1/1/1970
976,FRI-682-42,FRI,Alegria Fria Pac Boot,682,Choco Suede/Patent,42,42,693016270910,0,32.5,36.25,,,1/1/1970
977,FRI-685-35,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,35,35,693016270927,0,32.5,36.25,,,1/1/1970
978,FRI-685-36,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,36,36,693016270934,0,32.5,36.25,,,1/1/1970
979,FRI-685-37,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,37,37,693016270941,0,32.5,36.25,,,1/1/1970
980,FRI-685-38,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,38,38,693016270958,0,32.5,36.25,,,1/1/1970
981,FRI-685-39,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,39,39,693016270965,0,32.5,36.25,,,1/1/1970
982,FRI-685-40,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,40,40,693016270972,0,32.5,36.25,,,1/1/1970
983,FRI-685-41,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,41,41,693016270989,0,32.5,36.25,,,1/1/1970
984,FRI-685-42,FRI,Alegria Fria Pac Boot,685,Glam Camo/Sand,42,42,693016270996,0,32.5,36.25,,,1/1/1970
985,FRI-686-35,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,35,35,693016268122,0,32.5,36.25,,,1/1/1970
986,FRI-686-36,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,36,36,693016268139,0,32.5,36.25,,,1/1/1970
987,FRI-686-37,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,37,37,693016268146,0,32.5,36.25,,,1/1/1970
988,FRI-686-38,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,38,38,693016268153,0,32.5,36.25,,,1/1/1970
989,FRI-686-39,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,39,39,693016268160,0,32.5,36.25,,,1/1/1970
990,FRI-686-40,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,40,40,693016268177,0,32.5,36.25,,,1/1/1970
991,FRI-686-41,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,41,41,693016268184,0,32.5,36.25,,,1/1/1970
992,FRI-686-42,FRI,Alegria Fria Pac Boot,686,Leopard/Black Suede,42,42,693016268191,0,32.5,36.25,,,1/1/1970
993,MAD-541-35,MAD,Alegria Madrid Sandal,541,Black Etched Patent,35,35,693016268283,0,17.5,19.75,,,1/1/1970
994,MAD-541-36,MAD,Alegria Madrid Sandal,541,Black Etched Patent,36,36,693016268290,0,17.5,19.75,,,1/1/1970
995,MAD-541-37,MAD,Alegria Madrid Sandal,541,Black Etched Patent,37,37,693016268306,0,17.5,19.75,,,1/1/1970
996,MAD-541-38,MAD,Alegria Madrid Sandal,541,Black Etched Patent,38,38,693016268313,0,17.5,19.75,,,1/1/1970
997,MAD-541-39,MAD,Alegria Madrid Sandal,541,Black Etched Patent,39,39,693016268320,0,17.5,19.75,,,1/1/1970
998,MAD-541-40,MAD,Alegria Madrid Sandal,541,Black Etched Patent,40,40,693016268337,0,17.5,19.75,,,1/1/1970
999,MAD-541-41,MAD,Alegria Madrid Sandal,541,Black Etched Patent,41,41,693016268344,0,17.5,19.75,,,1/1/1970
1000,MAD-541-42,MAD,Alegria Madrid Sandal,541,Black Etched Patent,42,42,693016268351,0,17.5,19.75,,,1/1/1970
1001,MAD-101-35,MAD,Alegria Madrid Sandal,101,Black Patent,35,35,693016257584,15,17.5,19.75,,,
1002,MAD-101-36,MAD,Alegria Madrid Sandal,101,Black Patent,36,36,693016257591,22,17.5,19.75,,,
1003,MAD-101-37,MAD,Alegria Madrid Sandal,101,Black Patent,37,37,693016257607,107,17.5,19.75,,,
1004,MAD-101-38,MAD,Alegria Madrid Sandal,101,Black Patent,38,38,693016257614,158,17.5,19.75,,,
1005,MAD-101-39,MAD,Alegria Madrid Sandal,101,Black Patent,39,39,693016257621,158,17.5,19.75,,,
1006,MAD-101-40,MAD,Alegria Madrid Sandal,101,Black Patent,40,40,693016257638,141,17.5,19.75,,,
1007,MAD-101-41,MAD,Alegria Madrid Sandal,101,Black Patent,41,41,693016257645,67,17.5,19.75,,,
1008,MAD-101-42,MAD,Alegria Madrid Sandal,101,Black Patent,42,42,693016257652,8,17.5,19.75,,,
1009,MAD-126-35,MAD,Alegria Madrid Sandal,126,Bronze Patent,35,35,693016257669,2,17.5,19.75,,,
1010,MAD-126-36,MAD,Alegria Madrid Sandal,126,Bronze Patent,36,36,693016257676,11,17.5,19.75,,,
1011,MAD-126-37,MAD,Alegria Madrid Sandal,126,Bronze Patent,37,37,693016257683,82,17.5,19.75,,,
1012,MAD-126-38,MAD,Alegria Madrid Sandal,126,Bronze Patent,38,38,693016257690,129,17.5,19.75,,,
1013,MAD-126-39,MAD,Alegria Madrid Sandal,126,Bronze Patent,39,39,693016257706,105,17.5,19.75,,,
1014,MAD-126-40,MAD,Alegria Madrid Sandal,126,Bronze Patent,40,40,693016257713,91,17.5,19.75,,,
1015,MAD-126-41,MAD,Alegria Madrid Sandal,126,Bronze Patent,41,41,693016257720,61,17.5,19.75,,,
1016,MAD-126-42,MAD,Alegria Madrid Sandal,126,Bronze Patent,42,42,693016257737,11,17.5,19.75,,,
1017,MAD-420-35,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,35,35,693016257744,4,17.5,19.75,,,
1018,MAD-420-36,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,36,36,693016257751,27,17.5,19.75,,,
1019,MAD-420-37,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,37,37,693016257768,67,17.5,19.75,,,
1020,MAD-420-38,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,38,38,693016257775,81,17.5,19.75,,,
1021,MAD-420-39,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,39,39,693016257782,75,17.5,19.75,,,
1022,MAD-420-40,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,40,40,693016257799,74,17.5,19.75,,,
1023,MAD-420-41,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,41,41,693016257805,40,17.5,19.75,,,
1024,MAD-420-42,MAD,Alegria Madrid Sandal,420,Mini Zebra Patent,42,42,693016257812,0,17.5,19.75,,,1/1/1970
1025,MAD-360-35,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,35,35,693016271566,0,17.5,19.75,,,1/1/1970
1026,MAD-360-36,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,36,36,693016271573,0,17.5,19.75,,,1/1/1970
1027,MAD-360-37,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,37,37,693016271580,0,17.5,19.75,,,1/1/1970
1028,MAD-360-38,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,38,38,693016271597,0,17.5,19.75,,,1/1/1970
1029,MAD-360-39,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,39,39,693016271603,0,17.5,19.75,,,1/1/1970
1030,MAD-360-40,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,40,40,693016271610,0,17.5,19.75,,,1/1/1970
1031,MAD-360-41,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,41,41,693016271627,0,17.5,19.75,,,1/1/1970
1032,MAD-360-42,MAD,Alegria Madrid Sandal,360,Raven Lace Patent,42,42,693016271634,0,17.5,19.75,,,1/1/1970
1033,MAD-722-35,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,35,35,693016271726,0,17.5,19.75,,,1/1/1970
1034,MAD-722-36,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,36,36,693016271733,0,17.5,19.75,,,1/1/1970
1035,MAD-722-37,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,37,37,693016271740,0,17.5,19.75,,,1/1/1970
1036,MAD-722-38,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,38,38,693016271757,0,17.5,19.75,,,1/1/1970
1037,MAD-722-39,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,39,39,693016271764,0,17.5,19.75,,,1/1/1970
1038,MAD-722-40,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,40,40,693016271771,0,17.5,19.75,,,1/1/1970
1039,MAD-722-41,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,41,41,693016271788,0,17.5,19.75,,,1/1/1970
1040,MAD-722-42,MAD,Alegria Madrid Sandal,722,Swirl Brown Snake,42,42,693016271795,0,17.5,19.75,,,1/1/1970
1041,MAD-544-35,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,35,35,693016271481,0,17.5,19.75,,,1/1/1970
1042,MAD-544-36,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,36,36,693016271498,0,17.5,19.75,,,1/1/1970
1043,MAD-544-37,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,37,37,693016271504,0,17.5,19.75,,,1/1/1970
1044,MAD-544-38,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,38,38,693016271511,0,17.5,19.75,,,1/1/1970
1045,MAD-544-39,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,39,39,693016271528,0,17.5,19.75,,,1/1/1970
1046,MAD-544-40,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,40,40,693016271535,0,17.5,19.75,,,1/1/1970
1047,MAD-544-41,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,41,41,693016271542,0,17.5,19.75,,,1/1/1970
1048,MAD-544-42,MAD,Alegria Madrid Sandal,544,Wine Etched Patent,42,42,693016271559,0,17.5,19.75,,,1/1/1970
1049,MAR-611-35,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,35,35,693016257508,3,19.5,21.95,,,
1050,MAR-611-36,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,36,36,693016257515,0,19.5,21.95,,,1/1/1970
1051,MAR-611-37,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,37,37,693016257522,45,19.5,21.95,,,
1052,MAR-611-38,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,38,38,693016257539,10,19.5,21.95,,,
1053,MAR-611-39,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,39,39,693016257546,12,19.5,21.95,,,
1054,MAR-611-40,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,40,40,693016257553,36,19.5,21.95,,,
1055,MAR-611-41,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,41,41,693016257560,27,19.5,21.95,,,
1056,MAR-611-42,MAR,Alegria Mariposa Slide,611,Black Burnish Leather,42,42,693016257577,0,19.5,21.95,,,1/1/1970
1057,MAR-305-35,MAR,Alegria Mariposa Slide,305,Paisley,35,35,693016257423,4,19.5,21.95,,,
1058,MAR-305-36,MAR,Alegria Mariposa Slide,305,Paisley,36,36,693016257430,0,19.5,21.95,,,1/1/1970
1059,MAR-305-37,MAR,Alegria Mariposa Slide,305,Paisley,37,37,693016257447,0,19.5,21.95,,,1/1/1970
1060,MAR-305-38,MAR,Alegria Mariposa Slide,305,Paisley,38,38,693016257454,0,19.5,21.95,,,1/1/1970
1061,MAR-305-39,MAR,Alegria Mariposa Slide,305,Paisley,39,39,693016257461,0,19.5,21.95,,,1/1/1970
1062,MAR-305-40,MAR,Alegria Mariposa Slide,305,Paisley,40,40,693016257478,14,19.5,21.95,,,
1063,MAR-305-41,MAR,Alegria Mariposa Slide,305,Paisley,41,41,693016257485,22,19.5,21.95,,,
1064,MAR-305-42,MAR,Alegria Mariposa Slide,305,Paisley,42,42,693016257492,0,19.5,21.95,,,1/1/1970
1065,MAR-211-35,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,35,35,693016257348,74,19.5,21.95,,,
1066,MAR-211-36,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,36,36,693016257355,0,19.5,21.95,,,1/1/1970
1067,MAR-211-37,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,37,37,693016257362,189,19.5,21.95,,,
1068,MAR-211-38,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,38,38,693016257379,175,19.5,21.95,,,
1069,MAR-211-39,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,39,39,693016257386,115,19.5,21.95,,,
1070,MAR-211-40,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,40,40,693016257393,203,19.5,21.95,,,
1071,MAR-211-41,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,41,41,693016257409,83,19.5,21.95,,,
1072,MAR-211-42,MAR,Alegria Mariposa Slide,211,Soft Black Metallic,42,42,693016257416,0,19.5,21.95,,,1/1/1970
1073,MAR-205-35,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,35,35,693016257829,52,19.5,21.95,,,
1074,MAR-205-36,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,36,36,693016257836,13,19.5,21.95,,,
1075,MAR-205-37,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,37,37,693016257843,158,19.5,21.95,,,
1076,MAR-205-38,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,38,38,693016257850,168,19.5,21.95,,,
1077,MAR-205-39,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,39,39,693016257867,140,19.5,21.95,,,
1078,MAR-205-40,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,40,40,693016257874,174,19.5,21.95,,,
1079,MAR-205-41,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,41,41,693016257881,111,19.5,21.95,,,
1080,MAR-205-42,MAR,Alegria Mariposa Slide,205,Soft Bronze Metallic,42,42,693016257898,0,19.5,21.95,,,1/1/1970
1081,MAR-206-35,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,35,35,693016257263,30,19.5,21.95,,,
1082,MAR-206-36,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,36,36,693016257270,3,19.5,21.95,,,
1083,MAR-206-37,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,37,37,693016257287,102,19.5,21.95,,,
1084,MAR-206-38,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,38,38,693016257294,69,19.5,21.95,,,
1085,MAR-206-39,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,39,39,693016257300,57,19.5,21.95,,,
1086,MAR-206-40,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,40,40,693016257317,114,19.5,21.95,,,
1087,MAR-206-41,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,41,41,693016257324,70,19.5,21.95,,,
1088,MAR-206-42,MAR,Alegria Mariposa Slide,206,Soft Pewter Metallic,42,42,693016257331,12,19.5,21.95,,,
1089,PAL-417-35,PAL,Alegria Paloma MJ,417,African Leopard Patent,35,35,,0,20.2,22.72,,,1/1/1970
1090,PAL-417-36,PAL,Alegria Paloma MJ,417,African Leopard Patent,36,36,,0,20.2,22.72,,,1/1/1970
1091,PAL-417-37,PAL,Alegria Paloma MJ,417,African Leopard Patent,37,37,,0,20.2,22.72,,,1/1/1970
1092,PAL-417-38,PAL,Alegria Paloma MJ,417,African Leopard Patent,38,38,,0,20.2,22.72,,,1/1/1970
1093,PAL-417-39,PAL,Alegria Paloma MJ,417,African Leopard Patent,39,39,,0,20.2,22.72,,,1/1/1970
1094,PAL-417-40,PAL,Alegria Paloma MJ,417,African Leopard Patent,40,40,,0,20.2,22.72,,,1/1/1970
1095,PAL-417-41,PAL,Alegria Paloma MJ,417,African Leopard Patent,41,41,,0,20.2,22.72,,,1/1/1970
1096,PAL-417-42,PAL,Alegria Paloma MJ,417,African Leopard Patent,42,42,,0,20.2,22.72,,,1/1/1970
1097,PAL-324-35,PAL,Alegria Paloma MJ,324,Black & Gold Lace,35,35,693016250226,9,20.2,22.72,,,
1098,PAL-324-36,PAL,Alegria Paloma MJ,324,Black & Gold Lace,36,36,693016250233,69,20.2,22.72,,,
1099,PAL-324-37,PAL,Alegria Paloma MJ,324,Black & Gold Lace,37,37,693016250240,144,20.2,22.72,,,
1100,PAL-324-38,PAL,Alegria Paloma MJ,324,Black & Gold Lace,38,38,693016250257,193,20.2,22.72,,,
1101,PAL-324-39,PAL,Alegria Paloma MJ,324,Black & Gold Lace,39,39,693016250264,153,20.2,22.72,,,
1102,PAL-324-40,PAL,Alegria Paloma MJ,324,Black & Gold Lace,40,40,693016250271,121,20.2,22.72,,,
1103,PAL-324-41,PAL,Alegria Paloma MJ,324,Black & Gold Lace,41,41,693016250288,68,20.2,22.72,,,
1104,PAL-324-42,PAL,Alegria Paloma MJ,324,Black & Gold Lace,42,42,693016250295,20,20.2,22.72,,,
1105,PAL-325-35,PAL,Alegria Paloma MJ,325,Black & White Lace,35,35,693016250301,0,20.2,22.72,,,1/1/1970
1106,PAL-325-36,PAL,Alegria Paloma MJ,325,Black & White Lace,36,36,693016250318,0,20.2,22.72,,,1/1/1970
1107,PAL-325-37,PAL,Alegria Paloma MJ,325,Black & White Lace,37,37,693016250325,0,20.2,22.72,,,1/1/1970
1108,PAL-325-38,PAL,Alegria Paloma MJ,325,Black & White Lace,38,38,693016250332,0,20.2,22.72,,,1/1/1970
1109,PAL-325-39,PAL,Alegria Paloma MJ,325,Black & White Lace,39,39,693016250349,0,20.2,22.72,,,1/1/1970
1110,PAL-325-40,PAL,Alegria Paloma MJ,325,Black & White Lace,40,40,693016250356,0,20.2,22.72,,,1/1/1970
1111,PAL-325-41,PAL,Alegria Paloma MJ,325,Black & White Lace,41,41,693016250363,0,20.2,22.72,,,1/1/1970
1112,PAL-325-42,PAL,Alegria Paloma MJ,325,Black & White Lace,42,42,693016250370,0,20.2,22.72,,,1/1/1970
1113,PAL-541-35,PAL,Alegria Paloma MJ,541,Black Etched Patent,35,35,693016266524,0,20.2,22.72,,,1/1/1970
1114,PAL-541-36,PAL,Alegria Paloma MJ,541,Black Etched Patent,36,36,693016266531,2,20.2,22.72,,,
1115,PAL-541-37,PAL,Alegria Paloma MJ,541,Black Etched Patent,37,37,693016266548,28,20.2,22.72,,,
1116,PAL-541-38,PAL,Alegria Paloma MJ,541,Black Etched Patent,38,38,693016266555,39,20.2,22.72,,,
1117,PAL-541-39,PAL,Alegria Paloma MJ,541,Black Etched Patent,39,39,693016266562,36,20.2,22.72,,,
1118,PAL-541-40,PAL,Alegria Paloma MJ,541,Black Etched Patent,40,40,693016266579,2,20.2,22.72,,,
1119,PAL-541-41,PAL,Alegria Paloma MJ,541,Black Etched Patent,41,41,693016266586,0,20.2,22.72,,,1/1/1970
1120,PAL-541-42,PAL,Alegria Paloma MJ,541,Black Etched Patent,42,42,693016266593,0,20.2,22.72,,,1/1/1970
1121,PAL-601-35,PAL,Alegria Paloma MJ,601,Black Napa Leather,35,35,693016216956,4,20.2,22.72,,,
1122,PAL-601-36,PAL,Alegria Paloma MJ,601,Black Napa Leather,36,36,693016216963,134,20.2,22.72,,,
1123,PAL-601-37,PAL,Alegria Paloma MJ,601,Black Napa Leather,37,37,693016216970,272,20.2,22.72,,,
1124,PAL-601-38,PAL,Alegria Paloma MJ,601,Black Napa Leather,38,38,693016216987,345,20.2,22.72,,,
1125,PAL-601-39,PAL,Alegria Paloma MJ,601,Black Napa Leather,39,39,693016216994,361,20.2,22.72,,,
1126,PAL-601-40,PAL,Alegria Paloma MJ,601,Black Napa Leather,40,40,693016217007,274,20.2,22.72,,,
1127,PAL-601-41,PAL,Alegria Paloma MJ,601,Black Napa Leather,41,41,693016217014,42,20.2,22.72,,,
1128,PAL-601-42,PAL,Alegria Paloma MJ,601,Black Napa Leather,42,42,693016217021,0,20.2,22.72,,,1/1/1970
1129,PAL-101-35,PAL,Alegria Paloma MJ,101,Black Patent,35,35,693016216079,33,20.2,22.72,,,
1130,PAL-101-36,PAL,Alegria Paloma MJ,101,Black Patent,36,36,693016216086,179,20.2,22.72,,,
1131,PAL-101-37,PAL,Alegria Paloma MJ,101,Black Patent,37,37,693016216093,392,20.2,22.72,,,
1132,PAL-101-38,PAL,Alegria Paloma MJ,101,Black Patent,38,38,693016216109,481,20.2,22.72,,,
1133,PAL-101-39,PAL,Alegria Paloma MJ,101,Black Patent,39,39,693016216116,475,20.2,22.72,,,
1134,PAL-101-40,PAL,Alegria Paloma MJ,101,Black Patent,40,40,693016216123,340,20.2,22.72,,,
1135,PAL-101-41,PAL,Alegria Paloma MJ,101,Black Patent,41,41,693016216130,100,20.2,22.72,,,
1136,PAL-101-42,PAL,Alegria Paloma MJ,101,Black Patent,42,42,693016216147,6,20.2,22.72,,,
1137,PAL-311-35,PAL,Alegria Paloma MJ,311,Black Peace & Love,35,35,693016218899,33,20.2,22.72,,,
1138,PAL-311-36,PAL,Alegria Paloma MJ,311,Black Peace & Love,36,36,693016218905,77,20.2,22.72,,,
1139,PAL-311-37,PAL,Alegria Paloma MJ,311,Black Peace & Love,37,37,693016218912,139,20.2,22.72,,,
1140,PAL-311-38,PAL,Alegria Paloma MJ,311,Black Peace & Love,38,38,693016218929,153,20.2,22.72,,,
1141,PAL-311-39,PAL,Alegria Paloma MJ,311,Black Peace & Love,39,39,693016218936,148,20.2,22.72,,,
1142,PAL-311-40,PAL,Alegria Paloma MJ,311,Black Peace & Love,40,40,693016218943,117,20.2,22.72,,,
1143,PAL-311-41,PAL,Alegria Paloma MJ,311,Black Peace & Love,41,41,693016218950,57,20.2,22.72,,,
1144,PAL-311-42,PAL,Alegria Paloma MJ,311,Black Peace & Love,42,42,693016218967,1,20.2,22.72,,,
1145,PAL-504-35,PAL,Alegria Paloma MJ,504,Black Rose,35,35,693016216796,2,20.2,22.72,,,
1146,PAL-504-36,PAL,Alegria Paloma MJ,504,Black Rose,36,36,693016216802,16,20.2,22.72,,,
1147,PAL-504-37,PAL,Alegria Paloma MJ,504,Black Rose,37,37,693016216819,212,20.2,22.72,,,
1148,PAL-504-38,PAL,Alegria Paloma MJ,504,Black Rose,38,38,693016216826,283,20.2,22.72,,,
1149,PAL-504-39,PAL,Alegria Paloma MJ,504,Black Rose,39,39,693016216833,259,20.2,22.72,,,
1150,PAL-504-40,PAL,Alegria Paloma MJ,504,Black Rose,40,40,693016216840,188,20.2,22.72,,,
1151,PAL-504-41,PAL,Alegria Paloma MJ,504,Black Rose,41,41,693016216857,11,20.2,22.72,,,
1152,PAL-504-42,PAL,Alegria Paloma MJ,504,Black Rose,42,42,693016216864,8,20.2,22.72,,,
1153,PAL-701-35,PAL,Alegria Paloma MJ,701,Black Snake,35,35,693016219131,50,20.2,22.72,,,
1154,PAL-701-36,PAL,Alegria Paloma MJ,701,Black Snake,36,36,693016219148,190,20.2,22.72,,,
1155,PAL-701-37,PAL,Alegria Paloma MJ,701,Black Snake,37,37,693016219155,347,20.2,22.72,,,
1156,PAL-701-38,PAL,Alegria Paloma MJ,701,Black Snake,38,38,693016219162,422,20.2,22.72,,,
