REC-TYPE,VENDOR SKU NO,HOST SKU NO,UPC,ON HAND QTY,ON HAND DATE,BACKORDER QTY,BACKORDER DATE,EXPECTED QTY,EXPECTED DATE
IR,ALG-PES-688_39,,693016501427,0,,,,,
IR,ALG-PES-688_40,,693016501434,0,,,,,
IR,ALG-PES-688_41,,693016501441,0,,,,,
IR,ALG-PES-688_42,,693016501458,0,,,,,
IR,ALG-PES-688_43,,693016501465,0,,,,,
IR,ALG-PET-140_6,,693016590193,0,,,,,
IR,ALG-PET-140_6-,,693016590209,0,,,,,
IR,ALG-PET-140_7,,693016590216,0,,,,,
IR,ALG-PET-140_7-,,693016590223,0,,,,,
IR,ALG-PET-140_8,,693016590230,0,,,,,
IR,ALG-PET-140_8-,,693016590247,0,,,,,
IR,ALG-PET-140_9,,693016590254,0,,,,,
IR,ALG-PET-140_9-,,693016590261,0,,,,,
IR,ALG-PET-140_10,,693016590278,0,,,,,
IR,ALG-PET-140_10-,,693016590285,0,,,,,
IR,ALG-PET-140_11,,693016590292,0,,,,,
IR,ALG-PET-140_12,,693016590308,0,,,,,
IR,ALG-PET-219_6,,693016566143,0,,,,,
IR,ALG-PET-219_6-,,693016566150,0,,,,,
IR,ALG-PET-219_7,,693016566167,0,,,,,
IR,ALG-PET-219_7-,,693016566174,0,,,,,
IR,ALG-PET-219_8,,693016566181,0,,,,,
IR,ALG-PET-219_8-,,693016566198,0,,,,,
IR,ALG-PET-219_9,,693016566204,0,,,,,
IR,ALG-PET-219_9-,,693016566211,0,,,,,
IR,ALG-PET-219_10,,693016566228,0,,,,,
IR,ALG-PET-219_10-,,693016566235,0,,,,,
IR,ALG-PET-219_11,,693016566242,2,,,,,
IR,ALG-PET-219_12,,693016566259,0,,,,,
IR,ALG-PET-238_6,,693016575466,23,,,,,
IR,ALG-PET-238_6-,,693016575473,26,,,,,
IR,ALG-PET-238_7,,693016575480,56,,,,,
IR,ALG-PET-238_7-,,693016575497,49,,,,,
IR,ALG-PET-238_8,,693016575503,117,,,,,
IR,ALG-PET-238_8-,,693016575510,114,,,,,
IR,ALG-PET-238_9,,693016575527,112,,,,,
IR,ALG-PET-238_9-,,693016575534,75,,,,,
IR,ALG-PET-238_10,,693016575541,68,,,,,
IR,ALG-PET-238_10-,,693016575558,35,,,,,
IR,ALG-PET-238_11,,693016575565,56,,,,,
IR,ALG-PET-238_12,,693016575572,24,,,,,
IR,ALG-PET-321_6,,693016566266,0,,,,,
IR,ALG-PET-321_6-,,693016566273,11,,,,,
IR,ALG-PET-321_7,,693016566280,0,,,,,
IR,ALG-PET-321_7-,,693016566297,21,,,,,
IR,ALG-PET-321_8,,693016566303,13,,,,,
IR,ALG-PET-321_8-,,693016566310,58,,,,,
IR,ALG-PET-321_9,,693016566327,51,,,,,
IR,ALG-PET-321_9-,,693016566334,71,,,,,
IR,ALG-PET-321_10,,693016566341,58,,,,,
IR,ALG-PET-321_10-,,693016566358,83,,,,,
IR,ALG-PET-321_11,,693016566365,43,,,,,
IR,ALG-PET-321_12,,693016566372,11,,,,,
IR,ALG-PET-500_6,,693016575220,0,,,,,
IR,ALG-PET-500_6-,,693016575237,12,,,,,
IR,ALG-PET-500_7,,693016575244,23,,,,,
IR,ALG-PET-500_7-,,693016575251,14,,,,,
IR,ALG-PET-500_8,,693016575268,63,,,,,
IR,ALG-PET-500_8-,,693016575275,52,,,,,
IR,ALG-PET-500_9,,693016575282,67,,,,,
IR,ALG-PET-500_9-,,693016575299,60,,,,,
IR,ALG-PET-500_10,,693016575305,90,,,,,
IR,ALG-PET-500_10-,,693016575312,97,,,,,
IR,ALG-PET-500_11,,693016575329,56,,,,,
IR,ALG-PET-500_12,,693016575336,27,,,,,
IR,ALG-PET-530_6,,693016575589,0,,,,,
IR,ALG-PET-530_6-,,693016575596,0,,,,,
IR,ALG-PET-530_7,,693016575602,2,,,,,
IR,ALG-PET-530_7-,,693016575619,0,,,,,
IR,ALG-PET-530_8,,693016575626,0,,,,,
IR,ALG-PET-530_8-,,693016575633,0,,,,,
IR,ALG-PET-530_9,,693016575640,0,,,,,
IR,ALG-PET-530_9-,,693016575657,2,,,,,
IR,ALG-PET-530_10,,693016575664,0,,,,,
IR,ALG-PET-530_10-,,693016575671,0,,,,,
IR,ALG-PET-530_11,,693016575688,0,,,,,
IR,ALG-PET-530_12,,693016575695,0,,,,,
IR,ALG-PET-532_6,,693016575343,0,,,,,
IR,ALG-PET-532_6-,,693016575350,0,,,,,
IR,ALG-PET-532_7,,693016575367,0,,,,,
IR,ALG-PET-532_7-,,693016575374,0,,,,,
IR,ALG-PET-532_8,,693016575381,0,,,,,
IR,ALG-PET-532_8-,,693016575398,0,,,,,
IR,ALG-PET-532_9,,693016575404,0,,,,,
IR,ALG-PET-532_9-,,693016575411,0,,,,,
IR,ALG-PET-532_10,,693016575428,0,,,,,
IR,ALG-PET-532_10-,,693016575435,0,,,,,
IR,ALG-PET-532_11,,693016575442,0,,,,,
IR,ALG-PET-532_12,,693016575459,0,,,,,
IR,ALG-PET-582_6,,693016566501,0,,,,,
IR,ALG-PET-582_6-,,693016566518,0,,,,,
IR,ALG-PET-582_7,,693016566525,0,,,,,
IR,ALG-PET-582_7-,,693016566532,0,,,,,
IR,ALG-PET-582_8,,693016566549,0,,,,,
IR,ALG-PET-582_8-,,693016566556,0,,,,,
IR,ALG-PET-582_9,,693016566563,0,,,,,
IR,ALG-PET-582_9-,,693016566570,0,,,,,
IR,ALG-PET-582_10,,693016566587,0,,,,,
IR,ALG-PET-582_10-,,693016566594,0,,,,,
IR,ALG-PET-582_11,,693016566600,0,,,,,
IR,ALG-PET-582_12,,693016566617,0,,,,,
IR,ALG-PET-584_6,,693016566747,0,,,,,
IR,ALG-PET-584_6-,,693016566754,0,,,,,
IR,ALG-PET-584_7,,693016566761,2,,,,,
IR,ALG-PET-584_7-,,693016566778,0,,,,,
IR,ALG-PET-584_8,,693016566785,6,,,,,
IR,ALG-PET-584_8-,,693016566792,2,,,,,
IR,ALG-PET-584_9,,693016566808,0,,,,,
IR,ALG-PET-584_9-,,693016566815,2,,,,,
IR,ALG-PET-584_10,,693016566822,8,,,,,
IR,ALG-PET-584_10-,,693016566839,0,,,,,
IR,ALG-PET-584_11,,693016566846,0,,,,,
IR,ALG-PET-584_12,,693016566853,0,,,,,
IR,ALG-PET-601_6,,693016565900,0,,,,,
IR,ALG-PET-601_6-,,693016565917,29,,,,,
IR,ALG-PET-601_7,,693016565924,0,,,,,
IR,ALG-PET-601_7-,,693016565931,0,,,,,
IR,ALG-PET-601_8,,693016565948,33,,,,,
IR,ALG-PET-601_8-,,693016565955,27,,,,,
IR,ALG-PET-601_9,,693016565962,5,,,,,
IR,ALG-PET-601_9-,,693016565979,69,,,,,
IR,ALG-PET-601_10,,693016565986,0,,,,,
IR,ALG-PET-601_10-,,693016565993,70,,,,,
IR,ALG-PET-601_11,,693016566006,0,,,,,
IR,ALG-PET-601_12,,693016566013,15,,,,,
IR,ALG-PET-721_6,,693016590070,0,,,,,
IR,ALG-PET-721_6-,,693016590087,0,,,,,
IR,ALG-PET-721_7,,693016590094,0,,,,,
IR,ALG-PET-721_7-,,693016590100,0,,,,,
IR,ALG-PET-721_8,,693016590117,0,,,,,
IR,ALG-PET-721_8-,,693016590124,0,,,,,
IR,ALG-PET-721_9,,693016590131,0,,,,,
IR,ALG-PET-721_9-,,693016590148,0,,,,,
IR,ALG-PET-721_10,,693016590155,0,,,,,
IR,ALG-PET-721_10-,,693016590162,0,,,,,
IR,ALG-PET-721_11,,693016590179,0,,,,,
IR,ALG-PET-721_12,,693016590186,0,,,,,
IR,ALG-PET-821_6,,693016575701,8,,,,,
IR,ALG-PET-821_6-,,693016575718,17,,,,,
IR,ALG-PET-821_7,,693016575725,0,,,,,
IR,ALG-PET-821_7-,,693016575732,0,,,,,
IR,ALG-PET-821_8,,693016575749,0,,,,,
IR,ALG-PET-821_8-,,693016575756,0,,,,,
IR,ALG-PET-821_9,,693016575763,0,,,,,
IR,ALG-PET-821_9-,,693016575770,0,,,,,
IR,ALG-PET-821_10,,693016575787,0,,,,,
IR,ALG-PET-821_10-,,693016575794,5,,,,,
IR,ALG-PET-821_11,,693016575800,0,,,,,
IR,ALG-PET-821_12,,693016575817,0,,,,,
IR,ALG-PET-851_6,,693016590315,0,,,,,
IR,ALG-PET-851_6-,,693016590322,0,,,,,
IR,ALG-PET-851_7,,693016590339,0,,,,,
IR,ALG-PET-851_7-,,693016590346,0,,,,,
IR,ALG-PET-851_8,,693016590353,0,,,,,
IR,ALG-PET-851_8-,,693016590360,0,,,,,
IR,ALG-PET-851_9,,693016590377,0,,,,,
IR,ALG-PET-851_9-,,693016590384,0,,,,,
IR,ALG-PET-851_10,,693016590391,0,,,,,
IR,ALG-PET-851_10-,,693016590407,0,,,,,
IR,ALG-PET-851_11,,693016590414,0,,,,,
IR,ALG-PET-851_12,,693016590421,0,,,,,
IR,ALG-PLA-102CH_34,,693016600274,0,,,,,
IR,ALG-PLA-102CH_35,,693016600281,4,,,,,
IR,ALG-PLA-102CH_36,,693016600298,15,,,,,
IR,ALG-PLA-102CH_37,,693016600304,31,,,,,
IR,ALG-PLA-102CH_38,,693016600311,34,,,,,
IR,ALG-PLA-102CH_39,,693016600328,0,,,,,
IR,ALG-PLA-102CH_40,,693016600335,0,,,,,
IR,ALG-PLA-102CH_41,,693016600342,0,,,,,
IR,ALG-PLA-102CH_42,,693016600359,0,,,,,
IR,ALG-PLA-102CH_43,,693016600366,0,,,,,
IR,ALG-PLA-104_34,,693016600670,0,,,,,
IR,ALG-PLA-104_35,,693016600687,0,,,,,
IR,ALG-PLA-104_36,,693016600694,2,,,,,
IR,ALG-PLA-104_37,,693016600700,0,,,,,
IR,ALG-PLA-104_38,,693016600717,0,,,,,
IR,ALG-PLA-104_39,,693016600724,0,,,,,
IR,ALG-PLA-104_40,,693016600731,0,,,,,
IR,ALG-PLA-104_41,,693016600748,0,,,,,
IR,ALG-PLA-104_42,,693016600755,0,,,,,
IR,ALG-PLA-104_43,,693016600762,0,,,,,
IR,ALG-PLA-109_34,,693016600571,0,,,,,
IR,ALG-PLA-109_35,,693016600588,0,,,,,
IR,ALG-PLA-109_36,,693016600595,0,,,,,
IR,ALG-PLA-109_37,,693016600601,0,,,,,
IR,ALG-PLA-109_38,,693016600618,0,,,,,
IR,ALG-PLA-109_39,,693016600625,0,,,,,
IR,ALG-PLA-109_40,,693016600632,0,,,,,
IR,ALG-PLA-109_41,,693016600649,0,,,,,
IR,ALG-PLA-109_42,,693016600656,0,,,,,
IR,ALG-PLA-109_43,,693016600663,0,,,,,
IR,ALG-PLA-204_34,,693016600472,0,,,,,
IR,ALG-PLA-204_35,,693016600489,15,,,,,
IR,ALG-PLA-204_36,,693016600496,44,,,,,
IR,ALG-PLA-204_37,,693016600502,95,,,,,
IR,ALG-PLA-204_38,,693016600519,153,,,,,
IR,ALG-PLA-204_39,,693016600526,121,,,,,
IR,ALG-PLA-204_40,,693016600533,75,,,,,
IR,ALG-PLA-204_41,,693016600540,38,,,,,
IR,ALG-PLA-204_42,,693016600557,29,,,,,
IR,ALG-PLA-204_43,,693016600564,0,,,,,
IR,ALG-PLA-311_34,,693016600878,0,,,,,
IR,ALG-PLA-311_35,,693016600885,9,,,,,
IR,ALG-PLA-311_36,,693016600892,15,,,,,
IR,ALG-PLA-311_37,,693016600908,28,,,,,
IR,ALG-PLA-311_38,,693016600915,52,,,,,
IR,ALG-PLA-311_39,,693016600922,0,,,,,
IR,ALG-PLA-311_40,,693016600939,0,,,,,
IR,ALG-PLA-311_41,,693016600946,0,,,,,
IR,ALG-PLA-311_42,,693016600953,0,,,,,
IR,ALG-PLA-311_43,,693016600960,0,,,,,
IR,ALG-PLA-601_34,,693016600373,0,,,,,
IR,ALG-PLA-601_35,,693016600380,2,,,,,
IR,ALG-PLA-601_36,,693016600397,34,,,,,
IR,ALG-PLA-601_37,,693016600403,63,,,,,
IR,ALG-PLA-601_38,,693016600410,110,,,,,
IR,ALG-PLA-601_39,,693016600427,86,,,,,
IR,ALG-PLA-601_40,,693016600434,31,,,,,
IR,ALG-PLA-601_41,,693016600441,16,,,,,
IR,ALG-PLA-601_42,,693016600458,9,,,,,
IR,ALG-PLA-601_43,,693016600465,0,,,,,
IR,ALG-RAI-906_35,,693016290567,0,,,,,
IR,ALG-RAI-906_36,,693016290574,0,,,,,
IR,ALG-RAI-906_37,,693016290581,0,,,,,
IR,ALG-RAI-906_38,,693016290598,0,,,,,
IR,ALG-RAI-906_39,,693016290604,0,,,,,
IR,ALG-RAI-906_40,,693016290611,0,,,,,
IR,ALG-RAI-906_41,,693016290628,0,,,,,
IR,ALG-RAI-906_42,,693016290635,0,,,,,
IR,ALG-REE-645_34,,693016558025,0,,,,,
IR,ALG-REE-645_35,,693016558032,0,,,,,
IR,ALG-REE-645_36,,693016558049,0,,,,,
IR,ALG-REE-645_37,,693016558056,0,,,,,
IR,ALG-REE-645_38,,693016558063,0,,,,,
IR,ALG-REE-645_39,,693016558070,0,,,,,
IR,ALG-REE-645_40,,693016558087,0,,,,,
IR,ALG-REE-645_41,,693016558094,0,,,,,
IR,ALG-REE-645_42,,693016558100,0,,,,,
IR,ALG-REE-645_43,,693016558117,0,,,,,
IR,ALG-REE-647_34,,693016557929,0,,,,,
IR,ALG-REE-647_35,,693016557936,0,,,,,
IR,ALG-REE-647_36,,693016557943,0,,,,,
IR,ALG-REE-647_37,,693016557950,0,,,,,
IR,ALG-REE-647_38,,693016557967,0,,,,,
IR,ALG-REE-647_39,,693016557974,0,,,,,
IR,ALG-REE-647_40,,693016557981,0,,,,,
IR,ALG-REE-647_41,,693016557998,0,,,,,
IR,ALG-REE-647_42,,693016558001,0,,,,,
IR,ALG-REE-647_43,,693016558018,0,,,,,
IR,ALG-SAR-483_34,,693016557820,0,,,,,
IR,ALG-SAR-483_35,,693016557837,0,,,,,
IR,ALG-SAR-483_36,,693016557844,0,,,,,
IR,ALG-SAR-483_37,,693016557851,0,,,,,
IR,ALG-SAR-483_38,,693016557868,0,,,,,
IR,ALG-SAR-483_39,,693016557875,0,,,,,
IR,ALG-SAR-483_40,,693016557882,0,,,,,
IR,ALG-SAR-483_41,,693016557899,0,,,,,
IR,ALG-SAR-483_42,,693016557905,0,,,,,
IR,ALG-SAR-483_43,,693016557912,0,,,,,
IR,ALG-SAS-693_34,,693016560424,0,,,,,
IR,ALG-SAS-693_35,,693016560431,0,,,,,
IR,ALG-SAS-693_36,,693016560448,0,,,,,
IR,ALG-SAS-693_37,,693016560455,0,,,,,
IR,ALG-SAS-693_38,,693016560462,0,,,,,
IR,ALG-SAS-693_39,,693016560479,0,,,,,
IR,ALG-SAS-693_40,,693016560486,0,,,,,
IR,ALG-SAS-693_41,,693016560493,0,,,,,
IR,ALG-SAS-693_42,,693016560509,0,,,,,
IR,ALG-SAS-693_43,,693016560516,0,,,,,
IR,ALG-SEV-101_35,,693016256464,0,,,,,
IR,ALG-SEV-101_36,,693016256471,0,,,,,
IR,ALG-SEV-101_37,,693016256488,0,,,,,
IR,ALG-SEV-101_38,,693016256495,0,,,,,
IR,ALG-SEV-101_39,,693016256501,0,,,,,
IR,ALG-SEV-101_40,,693016256518,0,,,,,
IR,ALG-SEV-101_41,,693016256525,0,,,,,
IR,ALG-SEV-101_42,,693016256532,0,,,,,
IR,ALG-SEV-126_35,,693016256549,0,,,,,
IR,ALG-SEV-126_36,,693016256556,0,,,,,
IR,ALG-SEV-126_37,,693016256563,0,,,,,
IR,ALG-SEV-126_38,,693016256570,0,,,,,
IR,ALG-SEV-126_39,,693016256587,0,,,,,
IR,ALG-SEV-126_40,,693016256594,0,,,,,
IR,ALG-SEV-126_41,,693016256600,0,,,,,
IR,ALG-SEV-126_42,,693016256617,0,,,,,
IR,ALG-SEV-143_34,,693016571109,0,,,,,
IR,ALG-SEV-143_35,,693016571116,0,,,,,
IR,ALG-SEV-143_36,,693016571123,0,,,,,
IR,ALG-SEV-143_37,,693016571130,0,,,,,
IR,ALG-SEV-143_38,,693016571147,0,,,,,
IR,ALG-SEV-143_39,,693016571154,0,,,,,
IR,ALG-SEV-143_40,,693016571161,0,,,,,
IR,ALG-SEV-143_41,,693016571178,0,,,,,
IR,ALG-SEV-143_42,,693016571185,0,,,,,
IR,ALG-SEV-143_43,,693016571192,0,,,,,
IR,ALG-SEV-144_34,,693016571000,0,,,,,
IR,ALG-SEV-144_35,,693016571017,0,,,,,
IR,ALG-SEV-144_36,,693016571024,0,,,,,
IR,ALG-SEV-144_37,,693016571031,0,,,,,
IR,ALG-SEV-144_38,,693016571048,0,,,,,
IR,ALG-SEV-144_39,,693016571055,0,,,,,
IR,ALG-SEV-144_40,,693016571062,0,,,,,
IR,ALG-SEV-144_41,,693016571079,0,,,,,
IR,ALG-SEV-144_42,,693016571086,0,,,,,
IR,ALG-SEV-144_43,,693016571093,0,,,,,
IR,ALG-SEV-145_34,,693016587278,0,,,,,
IR,ALG-SEV-145_35,,693016587285,9,,,,,
IR,ALG-SEV-145_36,,693016587292,10,,,,,
IR,ALG-SEV-145_37,,693016587308,47,,,,,
IR,ALG-SEV-145_38,,693016587315,48,,,,,
IR,ALG-SEV-145_39,,693016587322,52,,,,,
IR,ALG-SEV-145_40,,693016587339,47,,,,,
IR,ALG-SEV-145_41,,693016587346,13,,,,,
IR,ALG-SEV-145_42,,693016587353,0,,,,,
IR,ALG-SEV-145_43,,693016587360,0,,,,,
IR,ALG-SEV-325_34,,693016547821,0,,,,,
IR,ALG-SEV-325_35,,693016547838,0,,,,,
IR,ALG-SEV-325_36,,693016547845,0,,,,,
IR,ALG-SEV-325_37,,693016547852,0,,,,,
IR,ALG-SEV-325_38,,693016547869,0,,,,,
IR,ALG-SEV-325_39,,693016547876,0,,,,,
IR,ALG-SEV-325_40,,693016547883,0,,,,,
IR,ALG-SEV-325_41,,693016547890,0,,,,,
IR,ALG-SEV-325_42,,693016547906,0,,,,,
IR,ALG-SEV-325_43,,693016547913,0,,,,,
IR,ALG-SEV-357_34,,693016490486,0,,,,,
IR,ALG-SEV-357_35,,693016490493,0,,,,,
IR,ALG-SEV-357_36,,693016490509,0,,,,,
IR,ALG-SEV-357_37,,693016490516,0,,,,,
IR,ALG-SEV-357_38,,693016490523,0,,,,,
IR,ALG-SEV-357_39,,693016490530,0,,,,,
IR,ALG-SEV-357_40,,693016490547,0,,,,,
IR,ALG-SEV-357_41,,693016490554,0,,,,,
IR,ALG-SEV-357_42,,693016490561,0,,,,,
IR,ALG-SEV-357_43,,693016490578,0,,,,,
IR,ALG-SEV-443_34,,693016563906,0,,,,,
IR,ALG-SEV-443_35,,693016563913,0,,,,,
IR,ALG-SEV-443_36,,693016563920,0,,,,,
IR,ALG-SEV-443_37,,693016563937,0,,,,,
IR,ALG-SEV-443_38,,693016563944,0,,,,,
IR,ALG-SEV-443_39,,693016563951,0,,,,,
IR,ALG-SEV-443_40,,693016563968,0,,,,,
IR,ALG-SEV-443_41,,693016563975,0,,,,,
IR,ALG-SEV-443_42,,693016563982,0,,,,,
IR,ALG-SEV-443_43,,693016563999,0,,,,,
IR,ALG-SEV-453_35,,693016610945,0,,,,,
IR,ALG-SEV-453_36,,693016610952,4,,,,,
IR,ALG-SEV-453_37,,693016610969,20,,,,,
IR,ALG-SEV-453_38,,693016610976,30,,,,,
IR,ALG-SEV-453_39,,693016610983,17,,,,,
IR,ALG-SEV-453_40,,693016610990,0,,,,,
IR,ALG-SEV-453_41,,693016611003,0,,,,,
IR,ALG-SEV-453_42,,693016611010,0,,,,,
IR,ALG-SEV-453_43,,693016611027,0,,,,,
IR,ALG-SEV-530_34,,693016587377,0,,,,,
IR,ALG-SEV-530_35,,693016587384,8,,,,,
IR,ALG-SEV-530_36,,693016587391,23,,,,,
IR,ALG-SEV-530_37,,693016587407,42,,,,,
IR,ALG-SEV-530_38,,693016587414,81,,,,,
IR,ALG-SEV-530_39,,693016587421,71,,,,,
IR,ALG-SEV-530_40,,693016587438,73,,,,,
IR,ALG-SEV-530_41,,693016587445,37,,,,,
IR,ALG-SEV-530_42,,693016587452,6,,,,,
IR,ALG-SEV-530_43,,693016587469,0,,,,,
IR,ALG-SEV-574_34,,693016506255,0,,,,,
IR,ALG-SEV-574_35,,693016506262,12,,,,,
IR,ALG-SEV-574_36,,693016506279,39,,,,,
IR,ALG-SEV-574_37,,693016506286,63,,,,,
IR,ALG-SEV-574_38,,693016506293,84,,,,,
IR,ALG-SEV-574_39,,693016506309,115,,,,,
IR,ALG-SEV-574_40,,693016506316,70,,,,,
IR,ALG-SEV-574_41,,693016506323,45,,,,,
IR,ALG-SEV-574_42,,693016506330,25,,,,,
IR,ALG-SEV-574_43,,693016506347,0,,,,,
IR,ALG-SEV-579_35,,693016610846,17,,,,,
IR,ALG-SEV-579_36,,693016610853,48,,,,,
IR,ALG-SEV-579_37,,693016610860,90,,,,,
IR,ALG-SEV-579_38,,693016610877,93,,,,,
IR,ALG-SEV-579_39,,693016610884,65,,,,,
IR,ALG-SEV-579_40,,693016610891,35,,,,,
IR,ALG-SEV-579_41,,693016610907,21,,,,,
IR,ALG-SEV-579_42,,693016610914,0,,,,,
IR,ALG-SEV-579_43,,693016610921,0,,,,,
IR,ALG-SEV-601_35,,693016211722,0,,,,,
IR,ALG-SEV-601_36,,693016211739,0,,,,,
IR,ALG-SEV-601_37,,693016211746,0,,,,,
IR,ALG-SEV-601_38,,693016211753,0,,,,,
IR,ALG-SEV-601_39,,693016211760,0,,,,,
IR,ALG-SEV-601_40,,693016211777,0,,,,,
IR,ALG-SEV-601_41,,693016211784,0,,,,,
IR,ALG-SEV-601_42,,693016211791,0,,,,,
IR,ALG-SEV-627_34,,693016571307,0,,,,,
IR,ALG-SEV-627_35,,693016571314,8,,,,,
IR,ALG-SEV-627_36,,693016571321,27,,,,,
IR,ALG-SEV-627_37,,693016571338,42,,,,,
IR,ALG-SEV-627_38,,693016571345,86,,,,,
IR,ALG-SEV-627_39,,693016571352,97,,,,,
IR,ALG-SEV-627_40,,693016571369,73,,,,,
IR,ALG-SEV-627_41,,693016571376,41,,,,,
IR,ALG-SEV-627_42,,693016571383,0,,,,,
IR,ALG-SEV-627_43,,693016571390,0,,,,,
IR,ALG-SEV-627W_34,,693016604463,0,,,,,
IR,ALG-SEV-627W_35,,693016604470,0,,,,,
IR,ALG-SEV-627W_36,,693016604487,0,,,,,
IR,ALG-SEV-627W_37,,693016604494,0,,,,,
IR,ALG-SEV-627W_38,,693016604500,0,,,,,
IR,ALG-SEV-627W_39,,693016604517,0,,,,,
IR,ALG-SEV-627W_40,,693016604524,0,,,,,
IR,ALG-SEV-627W_41,,693016604531,0,,,,,
IR,ALG-SEV-627W_42,,693016604548,0,,,,,
IR,ALG-SEV-627W_43,,693016604555,0,,,,,
IR,ALG-SEV-640_35,,693016611041,54,,,,,
IR,ALG-SEV-640_36,,693016611058,108,,,,,
IR,ALG-SEV-640_37,,693016611065,176,,,,,
IR,ALG-SEV-640_38,,693016611072,182,,,,,
IR,ALG-SEV-640_39,,693016611089,139,,,,,
IR,ALG-SEV-640_40,,693016611096,82,,,,,
IR,ALG-SEV-640_41,,693016611102,41,,,,,
IR,ALG-SEV-640_42,,693016611119,0,,,,,
IR,ALG-SEV-640_43,,693016611126,0,,,,,
IR,ALG-SEV-691_34,,693016535187,0,,,,,
IR,ALG-SEV-691_35,,693016535194,16,,,,,
IR,ALG-SEV-691_36,,693016535200,28,,,,,
IR,ALG-SEV-691_37,,693016535217,45,,,,,
IR,ALG-SEV-691_38,,693016535224,72,,,,,
IR,ALG-SEV-691_39,,693016535231,75,,,,,
IR,ALG-SEV-691_40,,693016535248,62,,,,,
IR,ALG-SEV-691_41,,693016535255,52,,,,,
IR,ALG-SEV-691_42,,693016535262,18,,,,,
IR,ALG-SEV-691_43,,693016535279,0,,,,,
IR,ALG-SEV-813_34,,693016490684,0,,,,,
IR,ALG-SEV-813_35,,693016490691,0,,,,,
IR,ALG-SEV-813_36,,693016490707,0,,,,,
IR,ALG-SEV-813_37,,693016490714,0,,,,,
IR,ALG-SEV-813_38,,693016490721,0,,,,,
IR,ALG-SEV-813_39,,693016490738,0,,,,,
IR,ALG-SEV-813_40,,693016490745,0,,,,,
IR,ALG-SEV-813_41,,693016490752,0,,,,,
IR,ALG-SEV-813_42,,693016490769,0,,,,,
IR,ALG-SEV-813_43,,693016490776,0,,,,,
IR,ALG-SIT-148_35,,693016614950,0,,,,,
IR,ALG-SIT-148_36,,693016614967,0,,,,,
IR,ALG-SIT-148_37,,693016614974,0,,,,,
IR,ALG-SIT-148_38,,693016614981,0,,,,,
IR,ALG-SIT-148_39,,693016614998,0,,,,,
IR,ALG-SIT-148_40,,693016615001,0,,,,,
IR,ALG-SIT-148_41,,693016615018,0,,,,,
IR,ALG-SIT-148_42,,693016615025,0,,,,,
IR,ALG-SIT-148_43,,693016615032,0,,,,,
IR,ALG-SIT-491_35,,693016615056,0,,,,,
IR,ALG-SIT-491_36,,693016615063,0,,,,,
IR,ALG-SIT-491_37,,693016615070,0,,,,,
IR,ALG-SIT-491_38,,693016615087,0,,,,,
IR,ALG-SIT-491_39,,693016615094,0,,,,,
IR,ALG-SIT-491_40,,693016615100,0,,,,,
IR,ALG-SIT-491_41,,693016615117,0,,,,,
IR,ALG-SIT-491_42,,693016615124,0,,,,,
IR,ALG-SIT-491_43,,693016615131,0,,,,,
IR,ALG-SIT-492_35,,693016615155,0,,,,,
IR,ALG-SIT-492_36,,693016615162,0,,,,,
IR,ALG-SIT-492_37,,693016615179,0,,,,,
IR,ALG-SIT-492_38,,693016615186,0,,,,,
IR,ALG-SIT-492_39,,693016615193,0,,,,,
IR,ALG-SIT-492_40,,693016615209,0,,,,,
IR,ALG-SIT-492_41,,693016615216,0,,,,,
IR,ALG-SIT-492_42,,693016615223,0,,,,,
IR,ALG-SIT-492_43,,693016615230,0,,,,,
IR,ALG-SIT-901_34,,693016574704,0,,,,,
IR,ALG-SIT-901_35,,693016574711,5,,,,,
IR,ALG-SIT-901_36,,693016574728,0,,,,,
IR,ALG-SIT-901_37,,693016574735,2,,,,,
IR,ALG-SIT-901_38,,693016574742,0,,,,,
IR,ALG-SIT-901_39,,693016574759,2,,,,,
IR,ALG-SIT-901_40,,693016574766,0,,,,,
IR,ALG-SIT-901_41,,693016574773,0,,,,,
IR,ALG-SIT-901_42,,693016574780,2,,,,,
IR,ALG-SIT-901_43,,693016574797,0,,,,,
IR,ALG-SIT-902_34,,693016574803,0,,,,,
IR,ALG-SIT-902_35,,693016574810,0,,,,,
IR,ALG-SIT-902_36,,693016574827,0,,,,,
IR,ALG-SIT-902_37,,693016574834,0,,,,,
IR,ALG-SIT-902_38,,693016574841,0,,,,,
IR,ALG-SIT-902_39,,693016574858,0,,,,,
IR,ALG-SIT-902_40,,693016574865,0,,,,,
IR,ALG-SIT-902_41,,693016574872,0,,,,,
IR,ALG-SIT-902_42,,693016574889,4,,,,,
IR,ALG-SIT-902_43,,693016574896,0,,,,,
IR,ALG-TAY-611_34,,693016385904,0,,,,,
IR,ALG-TAY-611_35,,693016385911,19,,,,,
IR,ALG-TAY-611_36,,693016385928,78,,,,,
IR,ALG-TAY-611_37,,693016385935,93,,,,,
IR,ALG-TAY-611_38,,693016385942,37,,,,,
IR,ALG-TAY-611_39,,693016385959,48,,,,,
IR,ALG-TAY-611_40,,693016385966,8,,,,,
IR,ALG-TAY-611_41,,693016385973,0,,,,,
IR,ALG-TAY-611_42,,693016385980,0,,,,,
IR,ALG-TAY-611_43,,693016385997,0,,,,,
IR,ALG-TAY-723_34,,693016508556,0,,,,,
IR,ALG-TAY-723_35,,693016508563,0,,,,,
