itemNo,color,size,upc,inStock,wholesalePrice,retailPrice,eta
ALG-998W,Wedge Footbed - Wide,39,693016502387,96,9.50,24.95,Jul 20 2017
ALG-998W,Wedge Footbed - Wide,40,693016502394,191,9.50,24.95,Jul 20 2017
ALG-998W,Wedge Footbed - Wide,41,693016502400,48,9.50,24.95,Jul 20 2017
ALG-998W,Wedge Footbed - Wide,42,693016502417,0,9.50,24.95,Jul 20 2017
ALG-999,Classic Footbed - Medium,35,693016299843,96,9.50,24.95,
ALG-999,Classic Footbed - Medium,36,693016299850,0,9.50,24.95,
ALG-999,Classic Footbed - Medium,37,693016299867,190,9.50,24.95,
ALG-999,Classic Footbed - Medium,38,693016299874,882,9.50,24.95,
ALG-999,Classic Footbed - Medium,39,693016299881,1314,9.50,24.95,
ALG-999,Classic Footbed - Medium,40,693016299898,1207,9.50,24.95,
ALG-999,Classic Footbed - Medium,41,693016299904,1744,9.50,24.95,
ALG-999,Classic Footbed - Medium,42,693016299911,2004,9.50,24.95,
ALG-999,Classic Footbed - Medium,34,693016299836,0,9.50,24.95,
ALG-999,Classic Footbed - Medium,43,693016319527,256,9.50,24.95,
ALG-999G,Classic Grey Footbed,34,693016531783,5,9.50,24.95,
ALG-999G,Classic Grey Footbed,35,693016531790,26,9.50,24.95,
ALG-999G,Classic Grey Footbed,36,693016531806,106,9.50,24.95,
ALG-999G,Classic Grey Footbed,37,693016531813,449,9.50,24.95,
ALG-999G,Classic Grey Footbed,38,693016531820,616,9.50,24.95,
ALG-999G,Classic Grey Footbed,39,693016531837,450,9.50,24.95,
ALG-999G,Classic Grey Footbed,40,693016531844,366,9.50,24.95,
ALG-999G,Classic Grey Footbed,41,693016531851,334,9.50,24.95,
ALG-999G,Classic Grey Footbed,42,693016531868,281,9.50,24.95,
ALG-999G,Classic Grey Footbed,43,693016531875,18,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,34,693016531882,3,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,35,693016531899,0,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,36,693016531905,84,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,37,693016531912,229,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,38,693016531929,308,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,39,693016531936,303,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,40,693016531943,265,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,41,693016531950,201,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,42,693016531967,160,9.50,24.95,
ALG-999GW,Wide Classic Removable Footbed - Grey,43,693016531974,61,9.50,24.95,
ALG-999W,Classic Footbed - Wide,35,693016299928,373,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,36,693016299935,1569,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,37,693016299942,2697,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,38,693016299959,4375,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,39,693016299966,4165,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,40,693016299973,3478,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,41,693016299980,2404,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,42,693016299997,2435,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,34,693016502325,0,9.50,24.95,Sep 30 2017
ALG-999W,Classic Footbed - Wide,43,693016319534,276,9.50,24.95,Sep 30 2017
ALG-ALL-011,Alli Black Waxy,34,693016535989,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,35,693016535996,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,36,693016536009,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,37,693016536016,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,38,693016536023,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,39,693016536030,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,40,693016536047,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,41,693016536054,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,42,693016536061,0,34.50,69.00,
ALG-ALL-011,Alli Black Waxy,43,693016536078,0,34.50,69.00,
ALG-ALL-386,Alli Rome Patent,35,693016304479,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,36,693016304486,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,37,693016304493,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,38,693016304509,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,39,693016304516,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,40,693016304523,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,41,693016304530,0,37.50,69.00,
ALG-ALL-386,Alli Rome Patent,42,693016304547,0,37.50,69.00,
ALG-ALL-413,Alli Starlit,35,693016611140,19,59.50,129.95,
ALG-ALL-413,Alli Starlit,36,693016611157,41,59.50,129.95,
ALG-ALL-413,Alli Starlit,37,693016611164,75,59.50,129.95,
ALG-ALL-413,Alli Starlit,38,693016611171,67,59.50,129.95,
ALG-ALL-413,Alli Starlit,39,693016611188,62,59.50,129.95,
ALG-ALL-413,Alli Starlit,40,693016611195,31,59.50,129.95,
ALG-ALL-413,Alli Starlit,41,693016611201,8,59.50,129.95,
ALG-ALL-413,Alli Starlit,42,693016611218,0,59.50,129.95,
ALG-ALL-413,Alli Starlit,43,693016611225,0,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,34,693016491285,0,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,35,693016491292,9,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,36,693016491308,20,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,37,693016491315,55,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,38,693016491322,108,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,39,693016491339,94,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,40,693016491346,82,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,41,693016491353,70,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,42,693016491360,40,59.50,129.95,
ALG-ALL-431,Alli Black Embossed Paisley,43,693016491377,0,59.50,129.95,
ALG-ALL-433,Alli Choco Embossed Paisley,34,693016491780,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,35,693016491797,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,36,693016491803,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,37,693016491810,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,38,693016491827,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,39,693016491834,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,40,693016491841,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,41,693016491858,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,42,693016491865,0,37.50,69.00,
ALG-ALL-433,Alli Choco Embossed Paisley,43,693016491872,0,37.50,69.00,
ALG-ALL-554,Alli Oxblood Bloom,34,693016571802,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,35,693016571819,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,36,693016571826,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,37,693016571833,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,38,693016571840,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,39,693016571857,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,40,693016571864,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,41,693016571871,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,42,693016571888,0,37.50,129.95,
ALG-ALL-554,Alli Oxblood Bloom,43,693016571895,0,37.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,35,693016293957,143,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,36,693016293964,91,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,37,693016293971,238,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,38,693016293988,289,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,39,693016293995,229,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,40,693016294008,128,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,41,693016294015,60,59.50,129.95,
ALG-ALL-571,Alli Black Silver Rose,42,693016294022,20,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,34,693016548026,0,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,35,693016548033,8,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,36,693016548040,56,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,37,693016548057,85,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,38,693016548064,97,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,39,693016548071,122,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,40,693016548088,34,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,41,693016548095,7,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,42,693016548101,8,59.50,129.95,
ALG-ALL-574,Alli Yeehaw Brown,43,693016548118,0,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,34,693016571703,0,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,35,693016571710,15,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,36,693016571727,36,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,37,693016571734,71,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,38,693016571741,113,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,39,693016571758,112,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,40,693016571765,91,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,41,693016571772,50,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,42,693016571789,21,59.50,129.95,
ALG-ALL-576,Alli Yeehaw Navy,43,693016571796,0,59.50,129.95,
ALG-ALL-640,Alli Jet Luster,35,693016611249,30,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,36,693016611256,63,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,37,693016611263,105,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,38,693016611270,111,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,39,693016611287,89,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,40,693016611294,38,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,41,693016611300,18,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,42,693016611317,0,59.50,129.95,Jul 30 2017
ALG-ALL-640,Alli Jet Luster,43,693016611324,0,59.50,129.95,Jul 30 2017
ALG-ALL-741,Alli Blue Twist,34,693016536184,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,35,693016536191,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,36,693016536207,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,37,693016536214,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,38,693016536221,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,39,693016536238,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,40,693016536245,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,41,693016536252,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,42,693016536269,0,37.50,69.00,
ALG-ALL-741,Alli Blue Twist,43,693016536276,0,37.50,69.00,
ALG-ALR-471,Ari Oiled Suede Black,35,693016619566,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,36,693016619573,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,37,693016619580,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,38,693016619597,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,39,693016619603,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,40,693016619610,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,41,693016619627,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,42,693016619634,0,89.50,189.95,
ALG-ALR-471,Ari Oiled Suede Black,43,693016619641,0,89.50,189.95,
ALG-ARI-147,Ari Retro,35,693016619368,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,36,693016619375,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,37,693016619382,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,38,693016619399,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,39,693016619405,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,40,693016619412,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,41,693016619429,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,42,693016619436,0,89.50,189.95,Aug 17 2017
ALG-ARI-147,Ari Retro,43,693016619443,0,89.50,189.95,Aug 17 2017
ALG-ARI-346,Ari Sweetie Pie,34,693016580668,0,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,35,693016580675,19,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,36,693016580682,60,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,37,693016580699,80,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,38,693016580705,114,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,39,693016580712,121,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,40,693016580729,92,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,41,693016580736,77,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,42,693016580743,34,89.50,189.95,
ALG-ARI-346,Ari Sweetie Pie,43,693016580750,0,89.50,189.95,
ALG-ARI-445,Ari Laugh In,35,693016619467,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,36,693016619474,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,37,693016619481,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,38,693016619498,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,39,693016619504,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,40,693016619511,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,41,693016619528,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,42,693016619535,0,89.50,189.95,Aug 17 2017
ALG-ARI-445,Ari Laugh In,43,693016619542,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,35,693016626434,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,36,693016626441,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,37,693016626458,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,38,693016626465,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,39,693016626472,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,40,693016626489,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,41,693016626496,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,42,693016626502,0,89.50,189.95,Aug 17 2017
ALG-ARI-471,Ari Oiled Suede Black,43,693016626519,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,35,693016619665,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,36,693016619672,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,37,693016619689,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,38,693016619696,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,39,693016619702,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,40,693016619719,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,41,693016619726,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,42,693016619733,0,89.50,189.95,Aug 17 2017
ALG-ARI-472,Ari Oiled Suede Hazelnut,43,693016619740,0,89.50,189.95,Aug 17 2017
ALG-ARI-601,Ari Black Nappa Waterproof,34,693016580460,0,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,35,693016580477,7,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,36,693016580484,4,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,37,693016580491,0,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,38,693016580507,0,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,39,693016580514,5,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,40,693016580521,3,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,41,693016580538,0,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,42,693016580545,0,89.50,189.95,
ALG-ARI-601,Ari Black Nappa Waterproof,43,693016580552,0,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,34,693016580569,0,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,35,693016580576,12,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,36,693016580583,7,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,37,693016580590,30,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,38,693016580606,38,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,39,693016580613,27,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,40,693016580620,4,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,41,693016580637,0,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,42,693016580644,0,89.50,189.95,
ALG-ARI-882,Ari Hickory Waterproof,43,693016580651,0,89.50,189.95,
ALG-ASH-661,Asha Black Crackle,34,693016530380,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,35,693016530397,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,36,693016530403,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,37,693016530410,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,38,693016530427,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,39,693016530434,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,40,693016530441,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,41,693016530458,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,42,693016530465,0,34.50,69.00,
ALG-ASH-661,Asha Black Crackle,43,693016530472,0,34.50,69.00,
ALG-AVA-101,Ava Black Patent,35,693016291205,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,36,693016291212,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,37,693016291229,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,38,693016291236,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,39,693016291243,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,40,693016291250,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,41,693016291267,0,79.50,169.95,
ALG-AVA-101,Ava Black Patent,42,693016291274,0,79.50,169.95,
ALG-AVA-601,Ava Black Napa,35,693016291281,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,36,693016291298,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,37,693016291304,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,38,693016291311,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,39,693016291328,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,40,693016291335,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,41,693016291342,0,39.50,79.95,
ALG-AVA-601,Ava Black Napa,42,693016291359,0,39.50,79.95,
ALG-AVR-601,Avril Black Full Grain,35,693016291120,7,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,36,693016291137,16,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,37,693016291144,0,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,38,693016291151,0,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,39,693016291168,0,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,40,693016291175,0,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,41,693016291182,0,74.50,159.95,
ALG-AVR-601,Avril Black Full Grain,42,693016291199,0,74.50,159.95,
ALG-BEL-101,Belle Black Crinkle,35,693016288908,48,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,36,693016288915,172,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,37,693016288922,237,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,38,693016288939,326,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,39,693016288946,288,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,40,693016288953,156,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,41,693016288960,97,49.50,109.95,
ALG-BEL-101,Belle Black Crinkle,42,693016288977,107,49.50,109.95,
ALG-BEL-139,Belle Perennial,34,693016586479,0,49.50,109.95,
ALG-BEL-139,Belle Perennial,35,693016586486,7,49.50,109.95,
ALG-BEL-139,Belle Perennial,36,693016586493,11,49.50,109.95,
ALG-BEL-139,Belle Perennial,37,693016586509,22,49.50,109.95,
ALG-BEL-139,Belle Perennial,38,693016586516,22,49.50,109.95,
ALG-BEL-139,Belle Perennial,39,693016586523,50,49.50,109.95,
ALG-BEL-139,Belle Perennial,40,693016586530,26,49.50,109.95,
ALG-BEL-139,Belle Perennial,41,693016586547,7,49.50,109.95,
ALG-BEL-139,Belle Perennial,42,693016586554,2,49.50,109.95,
ALG-BEL-139,Belle Perennial,43,693016586561,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,35,693016289226,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,36,693016289233,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,37,693016289240,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,38,693016289257,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,39,693016289264,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,40,693016289271,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,41,693016289288,0,49.50,109.95,
ALG-BEL-180,Belle Multi Painterly,42,693016289295,0,49.50,109.95,
ALG-BEL-316,Belle Raked Garden,34,693016572007,0,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,35,693016572014,32,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,36,693016572021,56,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,37,693016572038,64,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,38,693016572045,104,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,39,693016572052,69,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,40,693016572069,27,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,41,693016572076,15,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,42,693016572083,16,49.50,109.95,Jul 20 2017
ALG-BEL-316,Belle Raked Garden,43,693016572090,0,49.50,109.95,Jul 20 2017
ALG-BEL-384,Belle Grid Silver,34,693016548323,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,35,693016548330,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,36,693016548347,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,37,693016548354,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,38,693016548361,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,39,693016548378,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,40,693016548385,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,41,693016548392,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,42,693016548408,0,29.50,59.00,
ALG-BEL-384,Belle Grid Silver,43,693016548415,0,29.50,59.00,
ALG-BEL-385,Belle Grid Blue,34,693016548224,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,35,693016548231,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,36,693016548248,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,37,693016548255,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,38,693016548262,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,39,693016548279,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,40,693016548286,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,41,693016548293,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,42,693016548309,0,34.50,109.95,
ALG-BEL-385,Belle Grid Blue,43,693016548316,0,34.50,109.95,
ALG-BEL-391,Belle Cathedral,34,693016509959,0,34.50,109.95,
ALG-BEL-391,Belle Cathedral,35,693016509966,38,34.50,109.95,
ALG-BEL-391,Belle Cathedral,36,693016509973,46,34.50,109.95,
ALG-BEL-391,Belle Cathedral,37,693016509980,0,34.50,109.95,
ALG-BEL-391,Belle Cathedral,38,693016509997,0,34.50,109.95,
ALG-BEL-391,Belle Cathedral,39,693016510009,0,34.50,109.95,
ALG-BEL-391,Belle Cathedral,40,693016510016,0,34.50,109.95,
